element,wavelength,intensity,persistence,type
Iron,3193.2258,50,0,Transition Metals
Iron,3193.2998,80,0,Transition Metals
Iron,3222.0591,30,0,Transition Metals
Iron,3225.7871,60,0,Transition Metals
Iron,3236.2224,30,0,Transition Metals
Iron,3355.2278,40,0,Transition Metals
Iron,3407.4597,50,0,Transition Metals
Iron,3427.1194,50,0,Transition Metals
Iron,3440.6060,400,1,Transition Metals
Iron,3440.9888,250,0,Transition Metals
Iron,3443.8765,100,0,Transition Metals
Iron,3465.8606,120,0,Transition Metals
Iron,3475.4502,200,0,Transition Metals
Iron,3476.7019,50,0,Transition Metals
Iron,3490.5740,250,0,Transition Metals
Iron,3497.8406,50,0,Transition Metals
Iron,3521.2612,30,0,Transition Metals
Iron,3526.0408,40,0,Transition Metals
Iron,3541.0833,30,0,Transition Metals
Iron,3554.9246,40,0,Transition Metals
Iron,3558.5151,40,0,Transition Metals
Iron,3565.3789,100,0,Transition Metals
Iron,3570.0977,120,0,Transition Metals
Iron,3570.2542,80,0,Transition Metals
Iron,3581.1931,600,1,Transition Metals
Iron,3585.3188,30,0,Transition Metals
Iron,3586.9849,40,0,Transition Metals
Iron,3606.6794,50,0,Transition Metals
Iron,3608.8594,150,0,Transition Metals
Iron,3618.7678,150,0,Transition Metals
Iron,3631.4631,120,0,Transition Metals
Iron,3647.8428,150,0,Transition Metals
Iron,3679.9133,150,0,Transition Metals
Iron,3687.4568,50,0,Transition Metals
Iron,3705.5659,120,0,Transition Metals
Iron,3707.9199,30,0,Transition Metals
Iron,3709.2463,60,0,Transition Metals
Iron,3719.9348,600,1,Transition Metals
Iron,3722.5630,150,0,Transition Metals
Iron,3727.6189,50,0,Transition Metals
Iron,3733.3176,120,0,Transition Metals
Iron,3734.8638,700,1,Transition Metals
Iron,3737.1316,600,1,Transition Metals
Iron,3743.3621,40,0,Transition Metals
Iron,3745.5613,600,1,Transition Metals
Iron,3745.8994,120,0,Transition Metals
Iron,3748.2622,300,1,Transition Metals
Iron,3749.4854,400,1,Transition Metals
Iron,3758.2329,300,1,Transition Metals
Iron,3760.0498,40,0,Transition Metals
Iron,3763.7891,150,0,Transition Metals
Iron,3765.5388,40,0,Transition Metals
Iron,3767.1919,60,0,Transition Metals
Iron,3795.0022,40,0,Transition Metals
Iron,3799.5476,40,0,Transition Metals
Iron,3812.9646,60,0,Transition Metals
Iron,3815.8403,150,0,Transition Metals
Iron,3820.4253,500,1,Transition Metals
Iron,3824.4436,250,0,Transition Metals
Iron,3825.8811,150,0,Transition Metals
Iron,3827.8225,120,0,Transition Metals
Iron,3834.2224,100,0,Transition Metals
Iron,3840.4375,50,0,Transition Metals
Iron,3841.0481,80,0,Transition Metals
Iron,3856.3716,250,0,Transition Metals
Iron,3859.9114,500,1,Transition Metals
Iron,3878.5732,150,0,Transition Metals
Iron,3886.2822,300,1,Transition Metals
Iron,3888.5134,30,0,Transition Metals
Iron,3895.6565,80,0,Transition Metals
Iron,3899.7075,120,0,Transition Metals
Iron,3902.9458,40,0,Transition Metals
Iron,3920.2581,60,0,Transition Metals
Iron,3922.9119,120,0,Transition Metals
Iron,3927.9199,120,0,Transition Metals
Iron,3930.2966,200,0,Transition Metals
Iron,4005.2419,40,0,Transition Metals
Iron,4045.8125,300,1,Transition Metals
Iron,4063.5942,150,0,Transition Metals
Iron,4071.7380,120,0,Transition Metals
Iron,4132.0581,40,0,Transition Metals
Iron,4143.8682,80,0,Transition Metals
Iron,4202.0293,30,0,Transition Metals
Iron,4216.1836,40,0,Transition Metals
Iron,4250.7871,30,0,Transition Metals
Iron,4260.4746,80,0,Transition Metals
Iron,4271.7607,120,0,Transition Metals
Iron,4282.4028,120,0,Transition Metals
Iron,4307.9023,120,0,Transition Metals
Iron,4325.7622,150,0,Transition Metals
Iron,4375.9302,80,0,Transition Metals
Iron,4383.5449,200,1,Transition Metals
Iron,4404.7505,120,0,Transition Metals
Iron,4415.1226,30,0,Transition Metals
Iron,4427.2979,60,0,Transition Metals
Iron,4461.6528,40,0,Transition Metals
Iron,4920.5029,50,0,Transition Metals
Iron,4957.5967,150,0,Transition Metals
Iron,5167.4883,250,0,Transition Metals
Iron,5171.5962,50,0,Transition Metals
Iron,5227.1509,100,0,Transition Metals
Iron,5269.5376,120,0,Transition Metals
Iron,5270.3564,80,0,Transition Metals
Iron,5328.0386,80,0,Transition Metals
Iron,5328.5317,30,0,Transition Metals
Iron,5341.0239,50,0,Transition Metals
Iron,5371.4897,40,0,Transition Metals
Iron,5397.1279,30,0,Transition Metals
Iron,6247.56,50,0,Transition Metals
Iron,6456.38,120,0,Transition Metals
Iron,,25,0,Transition Metals
Iron,,25,0,Transition Metals
Iron,,60,0,Transition Metals
Iron,,100,0,Transition Metals
Samarium,3254.377,200,0,Lanthanides
Samarium,3306.388,400,0,Lanthanides
Samarium,3307.017,200,0,Lanthanides
Samarium,3310.661,200,0,Lanthanides
Samarium,3321.179,300,0,Lanthanides
Samarium,3340.579,200,0,Lanthanides
Samarium,3365.863,300,0,Lanthanides
Samarium,3382.399,300,0,Lanthanides
Samarium,3408.676,200,0,Lanthanides
Samarium,3568.271,1000,1,Lanthanides
Samarium,3592.603,1000,1,Lanthanides
Samarium,3604.285,400,0,Lanthanides
Samarium,3609.491,800,1,Lanthanides
Samarium,3621.229,400,0,Lanthanides
Samarium,3627.014,200,0,Lanthanides
Samarium,3631.126,200,0,Lanthanides
Samarium,3634.290,800,1,Lanthanides
Samarium,3661.365,500,0,Lanthanides
Samarium,3670.840,500,0,Lanthanides
Samarium,3693.989,250,1,Lanthanides
Samarium,3708.654,200,0,Lanthanides
Samarium,3718.877,200,0,Lanthanides
Samarium,3721.847,200,0,Lanthanides
Samarium,3728.469,400,0,Lanthanides
Samarium,3731.258,500,0,Lanthanides
Samarium,3735.980,400,0,Lanthanides
Samarium,3737.141,200,0,Lanthanides
Samarium,3739.117,700*,1,Lanthanides
Samarium,3739.197,700*,1,Lanthanides
Samarium,3741.288,200,0,Lanthanides
Samarium,3743.868,300,0,Lanthanides
Samarium,3745.465,600*,1,Lanthanides
Samarium,3745.605,600*,1,Lanthanides
Samarium,3755.276,200,0,Lanthanides
Samarium,3756.411,500,0,Lanthanides
Samarium,3757.529,300,0,Lanthanides
Samarium,3760.694,500,0,Lanthanides
Samarium,3764.370,250,0,Lanthanides
Samarium,3773.331,250*,0,Lanthanides
Samarium,3773.422,250*,0,Lanthanides
Samarium,3778.135,250,0,Lanthanides
Samarium,3788.125,400,0,Lanthanides
Samarium,3793.971,400,0,Lanthanides
Samarium,3797.730,400,0,Lanthanides
Samarium,3800.887,200,0,Lanthanides
Samarium,3826.202,400,0,Lanthanides
Samarium,3831.501,250,0,Lanthanides
Samarium,3834.476,400,0,Lanthanides
Samarium,3843.500,400,0,Lanthanides
Samarium,3853.295,300,0,Lanthanides
Samarium,3854.209,600,0,Lanthanides
Samarium,3854.556,300,0,Lanthanides
Samarium,3855.901,200,0,Lanthanides
Samarium,3858.737,250,0,Lanthanides
Samarium,3871.778,200,0,Lanthanides
Samarium,3880.766,200,0,Lanthanides
Samarium,3885.286,900,1,Lanthanides
Samarium,3896.977,400,0,Lanthanides
Samarium,3903.417,300,0,Lanthanides
Samarium,3922.397,600,1,Lanthanides
Samarium,3928.279,500,0,Lanthanides
Samarium,3941.874,300,0,Lanthanides
Samarium,3948.113,200,0,Lanthanides
Samarium,3951.887,300,0,Lanthanides
Samarium,3962.98,400*,0,Lanthanides
Samarium,3963.03,400*,0,Lanthanides
Samarium,3970.528,200,0,Lanthanides
Samarium,3971.397,400,0,Lanthanides
Samarium,3974.665,400,0,Lanthanides
Samarium,3976.270,250,0,Lanthanides
Samarium,3976.430,250,0,Lanthanides
Samarium,3979.200,250,0,Lanthanides
Samarium,3983.138,200,0,Lanthanides
Samarium,3986.682,200,0,Lanthanides
Samarium,3990.002,400*,0,Lanthanides
Samarium,3990.025,400*,1,Lanthanides
Samarium,3993.308,200,0,Lanthanides
Samarium,4023.231,200,0,Lanthanides
Samarium,4035.110,200,0,Lanthanides
Samarium,4042.723,200,0,Lanthanides
Samarium,4042.905,200,0,Lanthanides
Samarium,4047.160,200,0,Lanthanides
Samarium,4064.55,300*,0,Lanthanides
Samarium,4064.57,300*,0,Lanthanides
Samarium,4066.737,200,0,Lanthanides
Samarium,4075.845,200,0,Lanthanides
Samarium,4092.266,250,0,Lanthanides
Samarium,4107.277,200*,0,Lanthanides
Samarium,4107.387,200*,0,Lanthanides
Samarium,4118.551,500,0,Lanthanides
Samarium,4149.831,200,0,Lanthanides
Samarium,4152.209,300,0,Lanthanides
Samarium,4169.478,200,0,Lanthanides
Samarium,4188.128,250,0,Lanthanides
Samarium,4203.051,250,0,Lanthanides
Samarium,4220.659,200,0,Lanthanides
Samarium,4225.328,250,0,Lanthanides
Samarium,4229.704,200,0,Lanthanides
Samarium,4236.745,300,0,Lanthanides
Samarium,4256.393,500,1,Lanthanides
Samarium,4262.677,300,0,Lanthanides
Samarium,4279.678,300*,0,Lanthanides
Samarium,4279.747,300*,0,Lanthanides
Samarium,4280.789,500,1,Lanthanides
Samarium,4282.208,400,0,Lanthanides
Samarium,4282.833,300,0,Lanthanides
Samarium,4296.743,1000,1,Lanthanides
Samarium,4309.012,200,0,Lanthanides
Samarium,4318.936,500,0,Lanthanides
Samarium,4319.530,300,0,Lanthanides
Samarium,4329.016,400,0,Lanthanides
Samarium,4330.016,300,0,Lanthanides
Samarium,4334.153,300,0,Lanthanides
Samarium,4336.137,600,1,Lanthanides
Samarium,4347.801,250,0,Lanthanides
Samarium,4362.040,200,0,Lanthanides
Samarium,4362.912,300,1,Lanthanides
Samarium,4378.236,200,0,Lanthanides
Samarium,4380.423,300,0,Lanthanides
Samarium,4390.858,400,0,Lanthanides
Samarium,4397.341,200,0,Lanthanides
Samarium,4401.174,250,0,Lanthanides
Samarium,4403.06,200*,0,Lanthanides
Samarium,4403.13,200*,0,Lanthanides
Samarium,4411.585,200,0,Lanthanides
Samarium,4419.332,300,0,Lanthanides
Samarium,4420.526,400,0,Lanthanides
Samarium,4421.138,250,0,Lanthanides
Samarium,4424.339,700,1,Lanthanides
Samarium,4429.664,300,0,Lanthanides
Samarium,4433.885,400,0,Lanthanides
Samarium,4434.323,400,0,Lanthanides
Samarium,4441.812,300,0,Lanthanides
Samarium,4442.276,300,0,Lanthanides
Samarium,4445.153,400,0,Lanthanides
Samarium,4452.727,300,0,Lanthanides
Samarium,4454.629,300,0,Lanthanides
Samarium,4458.517,250,0,Lanthanides
Samarium,4467.342,500,1,Lanthanides
Samarium,4470.886,500,1,Lanthanides
Samarium,4478.657,200,0,Lanthanides
Samarium,4499.108,250,0,Lanthanides
Samarium,4519.633,200,0,Lanthanides
Samarium,4533.799,200,0,Lanthanides
Samarium,4543.948,200,0,Lanthanides
Samarium,4581.581,200,0,Lanthanides
Samarium,4581.729,300,0,Lanthanides
Samarium,4642.235,200,0,Lanthanides
Samarium,4645.405,200,0,Lanthanides
Samarium,4649.491,250,0,Lanthanides
Samarium,4663.556,200,0,Lanthanides
Samarium,4669.396,200,0,Lanthanides
Samarium,4670.747,300,0,Lanthanides
Samarium,4674.599,250,0,Lanthanides
Samarium,4688.733,250,0,Lanthanides
Samarium,4716.097,500,1,Lanthanides
Samarium,4728.423,500,1,Lanthanides
Samarium,4760.27,500,1,Lanthanides
Samarium,4783.103,400,0,Lanthanides
Samarium,4785.864,200,0,Lanthanides
Samarium,4841.701,600,1,Lanthanides
Samarium,4883.971,500,1,Lanthanides
Samarium,4910.400,400,0,Lanthanides
Samarium,4918.986,250,0,Lanthanides
Samarium,5044.279,250,0,Lanthanides
Samarium,5071.200,300,0,Lanthanides
Samarium,5117.162,300,0,Lanthanides
Samarium,5122.136,200,0,Lanthanides
Samarium,5175.419,300,0,Lanthanides
Samarium,5271.403,250,0,Lanthanides
Samarium,3254.377,200,0,Lanthanides
Samarium,3306.388,400,0,Lanthanides
Samarium,3307.017,200,0,Lanthanides
Samarium,3310.661,200,0,Lanthanides
Samarium,3321.179,300,0,Lanthanides
Samarium,3340.579,200,0,Lanthanides
Samarium,3365.863,300,0,Lanthanides
Samarium,3382.399,300,0,Lanthanides
Samarium,3408.676,200,0,Lanthanides
Samarium,3568.271,1000,1,Lanthanides
Samarium,3592.603,1000,1,Lanthanides
Samarium,3604.285,400,0,Lanthanides
Samarium,3609.491,800,1,Lanthanides
Samarium,3621.229,400,0,Lanthanides
Samarium,3627.014,200,0,Lanthanides
Samarium,3631.126,200,0,Lanthanides
Samarium,3634.290,800,1,Lanthanides
Samarium,3661.365,500,0,Lanthanides
Samarium,3670.840,500,0,Lanthanides
Samarium,3693.989,250,1,Lanthanides
Samarium,3708.654,200,0,Lanthanides
Samarium,3718.877,200,0,Lanthanides
Samarium,3721.847,200,0,Lanthanides
Samarium,3728.469,400,0,Lanthanides
Samarium,3731.258,500,0,Lanthanides
Samarium,3735.980,400,0,Lanthanides
Samarium,3737.141,200,0,Lanthanides
Samarium,3739.117,700*,1,Lanthanides
Samarium,3739.197,700*,1,Lanthanides
Samarium,3741.288,200,0,Lanthanides
Samarium,3743.868,300,0,Lanthanides
Samarium,3745.465,600*,1,Lanthanides
Samarium,3745.605,600*,1,Lanthanides
Samarium,3755.276,200,0,Lanthanides
Samarium,3756.411,500,0,Lanthanides
Samarium,3757.529,300,0,Lanthanides
Samarium,3760.694,500,0,Lanthanides
Samarium,3764.370,250,0,Lanthanides
Samarium,3773.331,250*,0,Lanthanides
Samarium,3773.422,250*,0,Lanthanides
Samarium,3778.135,250,0,Lanthanides
Samarium,3788.125,400,0,Lanthanides
Samarium,3793.971,400,0,Lanthanides
Samarium,3797.730,400,0,Lanthanides
Samarium,3800.887,200,0,Lanthanides
Samarium,3826.202,400,0,Lanthanides
Samarium,3831.501,250,0,Lanthanides
Samarium,3834.476,400,0,Lanthanides
Samarium,3843.500,400,0,Lanthanides
Samarium,3853.295,300,0,Lanthanides
Samarium,3854.209,600,0,Lanthanides
Samarium,3854.556,300,0,Lanthanides
Samarium,3855.901,200,0,Lanthanides
Samarium,3858.737,250,0,Lanthanides
Samarium,3871.778,200,0,Lanthanides
Samarium,3880.766,200,0,Lanthanides
Samarium,3885.286,900,1,Lanthanides
Samarium,3896.977,400,0,Lanthanides
Samarium,3903.417,300,0,Lanthanides
Samarium,3922.397,600,1,Lanthanides
Samarium,3928.279,500,0,Lanthanides
Samarium,3941.874,300,0,Lanthanides
Samarium,3948.113,200,0,Lanthanides
Samarium,3951.887,300,0,Lanthanides
Samarium,3962.98,400*,0,Lanthanides
Samarium,3963.03,400*,0,Lanthanides
Samarium,3970.528,200,0,Lanthanides
Samarium,3971.397,400,0,Lanthanides
Samarium,3974.665,400,0,Lanthanides
Samarium,3976.270,250,0,Lanthanides
Samarium,3976.430,250,0,Lanthanides
Samarium,3979.200,250,0,Lanthanides
Samarium,3983.138,200,0,Lanthanides
Samarium,3986.682,200,0,Lanthanides
Samarium,3990.002,400*,0,Lanthanides
Samarium,3990.025,400*,1,Lanthanides
Samarium,3993.308,200,0,Lanthanides
Samarium,4023.231,200,0,Lanthanides
Samarium,4035.110,200,0,Lanthanides
Samarium,4042.723,200,0,Lanthanides
Samarium,4042.905,200,0,Lanthanides
Samarium,4047.160,200,0,Lanthanides
Samarium,4064.55,300*,0,Lanthanides
Samarium,4064.57,300*,0,Lanthanides
Samarium,4066.737,200,0,Lanthanides
Samarium,4075.845,200,0,Lanthanides
Samarium,4092.266,250,0,Lanthanides
Samarium,4107.277,200*,0,Lanthanides
Samarium,4107.387,200*,0,Lanthanides
Samarium,4118.551,500,0,Lanthanides
Samarium,4149.831,200,0,Lanthanides
Samarium,4152.209,300,0,Lanthanides
Samarium,4169.478,200,0,Lanthanides
Samarium,4188.128,250,0,Lanthanides
Samarium,4203.051,250,0,Lanthanides
Samarium,4220.659,200,0,Lanthanides
Samarium,4225.328,250,0,Lanthanides
Samarium,4229.704,200,0,Lanthanides
Samarium,4236.745,300,0,Lanthanides
Samarium,4256.393,500,1,Lanthanides
Samarium,4262.677,300,0,Lanthanides
Samarium,4279.678,300*,0,Lanthanides
Samarium,4279.747,300*,0,Lanthanides
Samarium,4280.789,500,1,Lanthanides
Samarium,4282.208,400,0,Lanthanides
Samarium,4282.833,300,0,Lanthanides
Samarium,4296.743,1000,1,Lanthanides
Samarium,4309.012,200,0,Lanthanides
Samarium,4318.936,500,0,Lanthanides
Samarium,4319.530,300,0,Lanthanides
Samarium,4329.016,400,0,Lanthanides
Samarium,4330.016,300,0,Lanthanides
Samarium,4334.153,300,0,Lanthanides
Samarium,4336.137,600,1,Lanthanides
Samarium,4347.801,250,0,Lanthanides
Samarium,4362.040,200,0,Lanthanides
Samarium,4362.912,300,1,Lanthanides
Samarium,4378.236,200,0,Lanthanides
Samarium,4380.423,300,0,Lanthanides
Samarium,4390.858,400,0,Lanthanides
Samarium,4397.341,200,0,Lanthanides
Samarium,4401.174,250,0,Lanthanides
Samarium,4403.06,200*,0,Lanthanides
Samarium,4403.13,200*,0,Lanthanides
Samarium,4411.585,200,0,Lanthanides
Samarium,4419.332,300,0,Lanthanides
Samarium,4420.526,400,0,Lanthanides
Samarium,4421.138,250,0,Lanthanides
Samarium,4424.339,700,1,Lanthanides
Samarium,4429.664,300,0,Lanthanides
Samarium,4433.885,400,0,Lanthanides
Samarium,4434.323,400,0,Lanthanides
Samarium,4441.812,300,0,Lanthanides
Samarium,4442.276,300,0,Lanthanides
Samarium,4445.153,400,0,Lanthanides
Samarium,4452.727,300,0,Lanthanides
Samarium,4454.629,300,0,Lanthanides
Samarium,4458.517,250,0,Lanthanides
Samarium,4467.342,500,1,Lanthanides
Samarium,4470.886,500,1,Lanthanides
Samarium,4478.657,200,0,Lanthanides
Samarium,4499.108,250,0,Lanthanides
Samarium,4519.633,200,0,Lanthanides
Samarium,4533.799,200,0,Lanthanides
Samarium,4543.948,200,0,Lanthanides
Samarium,4581.581,200,0,Lanthanides
Samarium,4581.729,300,0,Lanthanides
Samarium,4642.235,200,0,Lanthanides
Samarium,4645.405,200,0,Lanthanides
Samarium,4649.491,250,0,Lanthanides
Samarium,4663.556,200,0,Lanthanides
Samarium,4669.396,200,0,Lanthanides
Samarium,4670.747,300,0,Lanthanides
Samarium,4674.599,250,0,Lanthanides
Samarium,4688.733,250,0,Lanthanides
Samarium,4716.097,500,1,Lanthanides
Samarium,4728.423,500,1,Lanthanides
Samarium,4760.27,500,1,Lanthanides
Samarium,4783.103,400,0,Lanthanides
Samarium,4785.864,200,0,Lanthanides
Samarium,4841.701,600,1,Lanthanides
Samarium,4883.971,500,1,Lanthanides
Samarium,4910.400,400,0,Lanthanides
Samarium,4918.986,250,0,Lanthanides
Samarium,5044.279,250,0,Lanthanides
Samarium,5071.200,300,0,Lanthanides
Samarium,5117.162,300,0,Lanthanides
Samarium,5122.136,200,0,Lanthanides
Samarium,5175.419,300,0,Lanthanides
Samarium,5271.403,250,0,Lanthanides
Beryllium,2056.012,50,0,Alkaline Earth Metals
Beryllium,2174.986,50,0,Alkaline Earth Metals
Beryllium,2175.103,60,0,Alkaline Earth Metals
Beryllium,2348.610,1000,1,Alkaline Earth Metals
Beryllium,2350.703,60,0,Alkaline Earth Metals
Beryllium,2350.829,300,0,Alkaline Earth Metals
Beryllium,2494.728,100,1,Alkaline Earth Metals
Beryllium,2650.454,100,1,Alkaline Earth Metals
Beryllium,2650.550,60,1,Alkaline Earth Metals
Beryllium,2650.613,200*,1,Alkaline Earth Metals
Beryllium,2650.619,200*,1,Alkaline Earth Metals
Beryllium,2650.694,60,1,Alkaline Earth Metals
Beryllium,2650.760,100,1,Alkaline Earth Metals
Beryllium,3130.4219,1000,1,Alkaline Earth Metals
Beryllium,3131.0667,600,1,Alkaline Earth Metals
Beryllium,3321.340,100,1,Alkaline Earth Metals
Beryllium,3813.454,15,0,Alkaline Earth Metals
Beryllium,4360.663,60,1,Alkaline Earth Metals
Beryllium,4360.988,100,1,Alkaline Earth Metals
Beryllium,4572.664,12,1,Alkaline Earth Metals
Beryllium,4673.329,140,1,Alkaline Earth Metals
Beryllium,4673.423,200,1,Alkaline Earth Metals
Beryllium,4828.159,40,0,Alkaline Earth Metals
Beryllium,5270.28,60,0,Alkaline Earth Metals
Beryllium,5270.81,100,1,Alkaline Earth Metals
Beryllium,6547.89,12,0,Alkaline Earth Metals
Beryllium,6558.36,12,0,Alkaline Earth Metals
Beryllium,6982.749,10,0,Alkaline Earth Metals
Beryllium,7209.134,10,0,Alkaline Earth Metals
Beryllium,8254.070,4,1,Alkaline Earth Metals
Beryllium,8801.370,5,0,Alkaline Earth Metals
Beryllium,,12,0,Alkaline Earth Metals
Beryllium,,20,0,Alkaline Earth Metals
Beryllium,,6,0,Alkaline Earth Metals
Beryllium,,6,0,Alkaline Earth Metals
Beryllium,,5,0,Alkaline Earth Metals
Beryllium,,6,0,Alkaline Earth Metals
Beryllium,,5,0,Alkaline Earth Metals
Beryllium,2056.012,50,0,Alkaline Earth Metals
Beryllium,2174.986,50,0,Alkaline Earth Metals
Beryllium,2175.103,60,0,Alkaline Earth Metals
Beryllium,2348.610,1000,1,Alkaline Earth Metals
Beryllium,2350.703,60,0,Alkaline Earth Metals
Beryllium,2350.829,300,0,Alkaline Earth Metals
Beryllium,2494.728,100,1,Alkaline Earth Metals
Beryllium,2650.454,100,1,Alkaline Earth Metals
Beryllium,2650.550,60,1,Alkaline Earth Metals
Beryllium,2650.613,200*,1,Alkaline Earth Metals
Beryllium,2650.619,200*,1,Alkaline Earth Metals
Beryllium,2650.694,60,1,Alkaline Earth Metals
Beryllium,2650.760,100,1,Alkaline Earth Metals
Beryllium,3130.4219,1000,1,Alkaline Earth Metals
Beryllium,3131.0667,600,1,Alkaline Earth Metals
Beryllium,3321.340,100,1,Alkaline Earth Metals
Beryllium,3813.454,15,0,Alkaline Earth Metals
Beryllium,4360.663,60,1,Alkaline Earth Metals
Beryllium,4360.988,100,1,Alkaline Earth Metals
Beryllium,4572.664,12,1,Alkaline Earth Metals
Beryllium,4673.329,140,1,Alkaline Earth Metals
Beryllium,4673.423,200,1,Alkaline Earth Metals
Beryllium,4828.159,40,0,Alkaline Earth Metals
Beryllium,5270.28,60,0,Alkaline Earth Metals
Beryllium,5270.81,100,1,Alkaline Earth Metals
Beryllium,6547.89,12,0,Alkaline Earth Metals
Beryllium,6558.36,12,0,Alkaline Earth Metals
Beryllium,6982.749,10,0,Alkaline Earth Metals
Beryllium,7209.134,10,0,Alkaline Earth Metals
Beryllium,8254.070,4,1,Alkaline Earth Metals
Beryllium,8801.370,5,0,Alkaline Earth Metals
Beryllium,,12,0,Alkaline Earth Metals
Beryllium,,20,0,Alkaline Earth Metals
